Open Num,Trial Num,Run Num,Home Care Death,Home Care Recovered,Outpatient Death,Outpatient Recovered,Inpatient Death,Inpatient Recovered,Turned Away Death,Turned Away Recovered,
1,1,1,0,6733,97,5154,122,979,436,3109,
1,2,2,0,6823,82,5033,91,842,503,3235,
1,3,3,0,6752,88,5074,60,347,610,4087,
1,4,4,0,6744,116,5065,122,941,477,3345,
1,5,5,0,6886,103,4974,105,928,468,3070,
1,6,6,0,6788,92,5006,106,972,487,3296,
1,7,7,0,6750,114,5056,88,903,474,3149,
1,8,8,,,,,,,,,
1,8,9,0,6642,105,5051,93,989,441,3201,
1,9,10,0,6778,102,5031,103,823,532,3244,
1,10,11,0,6564,98,4917,100,843,516,3152,
1,1,12,0,6719,107,5060,104,839,468,3288,
1,2,13,0,6823,82,5033,95,870,486,3244,
1,3,14,0,6752,88,5074,147,960,478,3198,
1,4,15,0,6744,116,5065,114,959,512,3299,
1,5,16,0,6886,103,4974,96,942,480,3052,
1,6,17,0,6788,92,5006,109,983,475,3303,
1,7,18,0,6750,114,5056,97,908,484,3124,
1,8,19,0,6642,105,5051,96,992,474,3160,
1,9,20,0,6778,102,5031,90,840,519,3252,
1,10,21,0,6564,98,4917,98,851,519,3143,
1,1,22,0,6719,107,5060,97,848,471,3278,
1,2,23,0,6823,82,5033,92,877,481,3244,
1,3,24,0,6752,88,5074,134,977,504,3168,
1,4,25,0,6744,116,5065,120,952,497,3314,
1,5,26,0,6886,103,4974,97,950,450,3072,
1,6,27,0,6788,92,5006,123,1022,497,3274,
1,7,28,0,6750,114,5056,99,912,472,3129,
1,8,29,0,6642,105,5051,92,857,479,3305,
1,9,30,0,6778,102,5031,117,1065,533,3189,
1,10,31,0,6564,98,4917,104,849,508,3149,
1,1,32,0,6719,107,5060,89,1019,496,3428,
1,2,33,0,6823,82,5033,82,868,488,3231,
1,3,34,0,6752,88,5074,101,918,529,3189,
1,4,35,0,6744,116,5065,122,955,509,3296,
1,5,36,0,6886,103,4974,109,951,452,3056,
1,6,37,0,6788,92,5006,121,1028,502,3264,
1,7,38,0,6750,114,5056,93,922,485,3111,
1,8,39,0,6642,105,5051,91,1013,454,3163,
1,9,40,0,6778,102,5031,107,977,490,3105,
1,10,41,0,6564,98,4917,94,865,495,3157,
1,1,42,0,6719,107,5060,100,914,454,3255,
1,2,43,0,6823,82,5033,86,887,478,3280,
1,3,44,0,6752,88,5074,132,1044,511,3295,
1,4,45,0,6744,116,5065,94,959,496,3178,
1,5,46,0,6886,103,4974,109,955,460,3044,
1,6,47,0,6788,92,5006,110,1007,496,3267,
1,7,48,0,6750,114,5056,93,926,492,3099,
1,8,49,0,6642,105,5051,89,988,484,3191,
1,9,50,0,6778,102,5031,100,990,481,3107,
1,10,51,0,6564,98,4917,104,859,497,3151,
1,1,52,0,6719,107,5060,99,918,469,3237,
1,2,53,0,6823,82,5033,90,886,483,3235,
1,3,54,0,6752,88,5074,113,973,498,3198,
1,4,55,0,6744,116,5065,106,953,498,3169,
1,5,56,0,6886,103,4974,105,963,471,3025,
1,6,57,0,6788,92,5006,111,1017,504,3195,
1,7,58,0,6750,114,5056,90,933,481,3105,
1,8,59,0,6642,105,5051,83,999,471,3197,
1,9,60,0,6778,102,5031,102,919,482,3150,
1,10,61,0,6564,98,4917,102,862,488,3155,
1,1,62,0,6719,107,5060,95,924,469,3233,
1,2,63,0,6823,82,5033,97,884,473,3236,
1,3,64,0,6752,88,5074,123,966,510,3183,
1,4,65,0,6744,116,5065,101,963,492,3169,
1,5,66,0,6886,103,4974,105,967,474,3017,
1,6,67,0,6788,92,5006,108,1025,478,3128,
1,7,68,0,6750,114,5056,85,943,476,3104,
1,8,69,0,6642,105,5051,77,1004,478,3192,
1,9,70,0,6778,102,5031,105,922,496,3131,
1,10,71,0,6564,98,4917,92,875,467,3169,
1,1,72,0,6719,107,5060,84,940,468,3229,
1,2,73,0,6823,82,5033,85,902,520,3186,
1,3,74,0,6752,88,5074,120,972,495,3194,
1,4,75,0,6744,116,5065,104,1098,482,3189,
1,5,76,0,6886,103,4974,93,946,455,3054,
1,6,77,0,6788,92,5006,107,1029,500,3101,
1,7,78,0,6750,114,5056,84,946,486,3091,
1,8,79,0,6642,105,5051,76,1010,497,3167,
1,9,80,0,6778,102,5031,107,987,503,3047,
1,10,81,0,6564,98,4917,93,878,479,3153,
1,1,82,0,6719,107,5060,94,937,472,3220,
1,2,83,0,6823,82,5033,95,894,457,3246,
1,3,84,0,6752,88,5074,115,980,493,3192,
1,4,85,0,6744,116,5065,104,1103,479,3186,
1,5,86,0,6886,103,4974,93,947,439,3045,
1,6,87,0,6788,92,5006,105,920,485,3257,
1,7,88,0,6750,114,5056,88,944,464,3110,
1,8,89,0,6642,105,5051,71,969,494,3224,
1,9,90,0,6778,102,5031,99,963,495,3059,
1,10,91,0,6564,98,4917,102,1107,510,3227,
1,1,92,0,6719,107,5060,95,933,484,3241,
1,2,93,0,6823,82,5033,84,905,486,3249,
1,3,94,0,6752,88,5074,115,983,493,3187,
1,4,95,0,6744,116,5065,101,1067,468,3127,
1,5,96,0,6886,103,4974,90,954,438,3041,
1,6,97,0,6788,92,5006,101,871,489,3170,
1,7,98,0,6750,114,5056,101,990,479,3221,
1,8,99,0,6642,105,5051,72,1002,492,3181,
1,9,100,0,6778,102,5031,96,968,508,3043,
1,10,101,0,6564,98,4917,111,1099,515,3220,
1,1,102,0,6719,107,5060,90,947,474,3246,
1,2,103,0,6823,82,5033,94,899,494,3199,
1,3,104,0,6752,88,5074,105,939,492,3192,
1,4,105,0,6744,116,5065,97,1075,464,3127,
1,5,106,0,6886,103,4974,86,961,450,3027,
1,6,107,0,6788,92,5006,91,895,492,3153,
1,7,108,0,6750,114,5056,107,989,480,3213,
1,8,109,0,6642,105,5051,65,978,476,3237,
1,9,110,0,6778,102,5031,94,954,525,3100,
1,10,111,0,6564,98,4917,116,1099,517,3212,
1,1,112,0,6719,107,5060,89,946,476,3242,
1,2,113,0,6823,82,5033,87,909,456,3273,
1,3,114,0,6752,88,5074,95,952,477,3202,
1,4,115,0,6744,116,5065,111,1060,476,3113,
1,5,116,0,6886,103,4974,64,650,518,3649,
1,6,117,0,6788,92,5006,70,913,467,3174,
1,7,118,0,6750,114,5056,112,984,472,3220,
1,8,119,0,6642,105,5051,93,953,489,3221,
1,9,120,0,6778,102,5031,98,973,502,3040,
1,10,121,0,6564,98,4917,104,1113,526,3200,
1,1,122,0,6719,107,5060,89,951,465,3249,
1,2,123,0,6823,82,5033,76,904,486,3279,
1,3,124,0,6752,88,5074,92,956,512,3165,
1,4,125,0,6744,116,5065,102,1002,488,3156,
1,5,126,0,6886,103,4974,80,997,422,3045,
1,6,127,0,6788,92,5006,70,921,488,3150,
1,7,128,0,6750,114,5056,105,1050,483,3148,
1,8,129,0,6642,105,5051,93,954,482,3226,
1,9,130,0,6778,102,5031,98,975,502,3037,
1,10,131,0,6564,98,4917,102,1120,517,3203,
1,1,132,0,6719,107,5060,91,948,442,3269,
1,2,133,0,6823,82,5033,90,893,496,3265,
1,3,134,0,6752,88,5074,97,950,522,3156,
1,4,135,0,6744,116,5065,111,1073,492,3082,
1,5,136,0,6886,103,4974,88,991,455,3009,
1,6,137,0,6788,92,5006,77,922,473,3161,
1,7,138,0,6750,114,5056,104,998,481,3201,
1,8,139,0,6642,105,5051,97,986,444,3215,
1,9,140,0,6778,102,5031,98,955,488,3071,
1,10,141,0,6564,98,4917,103,1119,508,3211,
1,1,142,0,6719,107,5060,95,948,440,3269,
1,2,143,0,6823,82,5033,81,971,504,3296,
1,3,144,0,6752,88,5074,92,955,532,3145,
1,4,145,0,6744,116,5065,115,1073,462,3107,
1,5,146,0,6886,103,4974,86,995,453,3008,
1,6,147,0,6788,92,5006,77,924,483,3148,
1,7,148,0,6750,114,5056,103,1004,457,3217,
1,8,149,0,6642,105,5051,98,987,454,3202,
1,9,150,0,6778,102,5031,95,960,472,3084,
1,10,151,0,6564,98,4917,98,1129,485,3228,
1,1,152,0,6719,107,5060,97,955,452,3255,
1,2,153,0,6823,82,5033,82,975,486,3311,
1,3,154,0,6752,88,5074,92,960,489,3183,
1,4,155,0,6744,116,5065,115,1075,453,3114,
1,5,156,0,6886,103,4974,83,1000,447,3010,
1,6,157,0,6788,92,5006,68,941,483,3145,
1,7,158,0,6750,114,5056,106,1001,460,3213,
1,8,159,0,6642,105,5051,92,996,476,3176,
1,9,160,0,6778,102,5031,89,973,513,3087,
1,10,161,0,6564,98,4917,100,1130,514,3195,
1,1,162,0,6719,107,5060,89,967,448,3255,
1,2,163,0,6823,82,5033,76,982,514,3281,
1,3,164,0,6752,88,5074,89,971,511,3289,
1,4,165,0,6744,116,5065,106,1018,479,3141,
1,5,166,0,6886,103,4974,88,997,465,2987,
1,6,167,0,6788,92,5006,72,951,480,3145,
1,7,168,0,6750,114,5056,98,1014,461,3206,
1,8,169,0,6642,105,5051,89,1000,478,3172,
1,9,170,0,6778,102,5031,90,973,499,3098,
1,10,171,0,6564,98,4917,95,1136,493,3214,
1,1,172,0,6719,107,5060,95,961,467,3234,
1,2,173,0,6823,82,5033,75,1013,495,3297,
1,3,174,0,6752,88,5074,94,968,521,3277,
1,4,175,0,6744,116,5065,103,1023,465,3152,
1,5,176,0,6886,103,4974,84,1003,463,2987,
1,6,177,0,6788,92,5006,66,953,465,3158,
1,7,178,0,6750,114,5056,98,1015,432,3234,
1,8,179,0,6642,105,5051,90,1000,434,3215,
1,9,180,0,6778,102,5031,94,971,485,3109,
1,10,181,0,6564,98,4917,100,1134,475,3228,
1,1,182,0,6719,107,5060,93,963,453,3246,
1,2,183,0,6823,82,5033,74,1005,499,3290,
1,3,184,0,6752,88,5074,90,973,526,3271,
1,4,185,0,6744,116,5065,105,1024,486,3127,
1,5,186,0,6886,103,4974,83,1005,447,3000,
1,6,187,0,6788,92,5006,65,955,472,3147,
1,7,188,0,6750,114,5056,98,1017,464,3199,
1,8,189,0,6642,105,5051,86,1004,453,3193,
1,9,190,0,6778,102,5031,89,977,523,3066,
1,10,191,0,6564,98,4917,106,1088,460,3027,
1,1,192,0,6719,107,5060,86,973,449,3248,
1,2,193,0,6823,82,5033,79,915,486,3257,
1,3,194,0,6752,88,5074,89,973,501,3295,
1,4,195,0,6744,116,5065,103,1028,477,3133,
1,5,196,0,6886,103,4974,82,1008,439,3005,
1,6,197,0,6788,92,5006,79,1082,483,3169,
1,7,198,0,6750,114,5056,102,1015,461,3201,
1,8,199,0,6642,105,5051,94,998,479,3165,
1,9,200,0,6778,102,5031,96,972,486,3100,
1,10,201,0,6564,98,4917,103,1093,463,3021,
1,1,202,0,6719,107,5060,94,968,455,3241,
1,2,203,0,6823,82,5033,76,922,458,3320,
1,3,204,0,6752,88,5074,94,968,500,3295,
1,4,205,0,6744,116,5065,100,1033,461,3146,
1,5,206,0,6886,103,4974,82,1009,457,2986,
1,6,207,0,6788,92,5006,81,1086,494,3152,
1,7,208,0,6750,114,5056,104,1015,484,3175,
1,8,209,0,6642,105,5051,86,977,450,3235,
1,9,210,0,6778,102,5031,96,975,487,3096,
1,10,211,0,6564,98,4917,107,1091,466,3015,
1,1,212,0,6719,107,5060,91,973,449,3244,
1,2,213,0,6823,82,5033,75,1012,492,3286,
1,3,214,0,6752,88,5074,87,983,532,3261,
1,4,215,0,6744,116,5065,101,1034,478,3126,
1,5,216,0,6886,103,4974,85,1007,456,2985,
1,6,217,0,6788,92,5006,78,1090,500,3144,
1,7,218,0,6750,114,5056,110,1011,475,3181,
1,8,219,0,6642,105,5051,87,977,460,3223,
1,9,220,0,6778,102,5031,98,973,499,3083,
1,10,221,0,6564,98,4917,107,1096,461,3014,
1,1,222,0,6719,107,5060,89,977,461,3230,
1,2,223,0,6823,82,5033,76,1028,507,3268,
1,3,224,0,6752,88,5074,87,983,530,3260,
1,4,225,0,6744,116,5065,97,1038,468,3135,
1,5,226,0,6886,103,4974,81,1012,474,2966,
1,6,227,0,6788,92,5006,77,1095,484,3157,
1,7,228,0,6750,114,5056,105,1018,482,3171,
1,8,229,0,6642,105,5051,83,981,460,3221,
1,9,230,0,6778,102,5031,97,975,503,3077,
1,10,231,0,6564,98,4917,102,1103,453,3019,
1,1,232,0,6719,107,5060,87,979,454,3235,
1,2,233,0,6823,82,5033,77,1017,514,3258,
1,3,234,0,6752,88,5074,89,983,508,3281,
1,4,235,0,6744,116,5065,89,1046,472,3130,
1,5,236,0,6886,103,4974,91,1004,459,2978,
1,6,237,0,6788,92,5006,83,1089,465,3175,
1,7,238,0,6750,114,5056,121,1003,448,3203,
1,8,239,0,6642,105,5051,84,980,461,3218,
1,9,240,0,6778,102,5031,84,987,487,3093,
1,10,241,0,6564,98,4917,102,1105,487,2982,
1,1,242,0,6719,107,5060,78,988,447,3241,
1,2,243,0,6823,82,5033,88,1004,483,3287,
1,3,244,0,6752,88,5074,78,994,516,3272,
1,4,245,0,6744,116,5065,83,1053,465,3135,
1,5,246,0,6886,103,4974,95,1001,458,2977,
1,6,247,0,6788,92,5006,92,1091,493,3144,
1,7,248,0,6750,114,5056,122,1004,454,3193,
1,8,249,0,6642,105,5051,78,999,453,3228,
1,9,250,0,6778,102,5031,77,994,480,3099,
1,10,251,0,6564,98,4917,97,1112,478,2988,
1,1,252,0,6719,107,5060,76,989,441,3246,
1,2,253,0,6823,82,5033,83,854,507,3631,
1,3,254,0,6752,88,5074,77,993,509,3278,
1,4,255,0,6744,116,5065,89,1048,472,3127,
1,5,256,0,6886,103,4974,96,975,451,2996,
1,6,257,0,6788,92,5006,90,1070,479,2972,
1,7,258,0,6750,114,5056,121,1007,472,3172,
1,8,259,0,6642,105,5051,78,999,464,3214,
1,9,260,0,6778,102,5031,79,991,490,3088,
1,10,261,0,6564,98,4917,115,1112,515,3201,
1,1,262,0,6719,107,5060,101,950,496,3209,
1,2,263,0,6823,82,5033,85,395,540,4068,
1,3,264,0,6752,88,5074,108,909,506,3208,
1,4,265,0,6744,116,5065,110,1070,482,3098,
1,5,266,0,6886,103,4974,113,938,465,3026,
1,6,267,0,6788,92,5006,82,960,491,3229,
1,7,268,0,6750,114,5056,119,939,482,3063,
1,8,269,0,6642,105,5051,69,438,574,4011,
1,9,270,0,6778,102,5031,65,604,568,3765,
1,10,271,0,6564,98,4917,106,1125,515,3196,
1,1,272,0,6719,107,5060,95,960,482,3217,
1,2,273,0,6823,82,5033,98,916,478,3234,
1,3,274,0,6752,88,5074,103,917,519,3191,
1,4,275,0,6744,116,5065,111,1067,477,3104,
1,5,276,0,6886,103,4974,72,636,511,3660,
1,6,277,0,6788,92,5006,90,957,481,3235,
1,7,278,0,6750,114,5056,110,953,476,3064,
1,8,279,0,6642,105,5051,99,871,491,3352,
1,9,280,0,6778,102,5031,69,605,535,3792,
1,10,281,0,6564,98,4917,110,1126,540,3165,
1,1,282,0,6719,107,5060,97,959,490,3204,
1,2,283,0,6823,82,5033,93,944,480,3178,
1,3,284,0,6752,88,5074,98,892,521,3228,
1,4,285,0,6744,116,5065,116,1071,455,3116,
1,5,286,0,6886,103,4974,66,645,527,3639,
1,6,287,0,6788,92,5006,62,426,545,3869,
1,7,288,0,6750,114,5056,112,954,470,3066,
1,8,289,0,6642,105,5051,94,887,491,3346,
1,9,290,0,6778,102,5031,70,612,562,3755,
1,10,291,0,6564,98,4917,104,1138,524,3174,
1,1,292,0,6719,107,5060,86,974,475,3215,
1,2,293,0,6823,82,5033,102,939,457,3195,
1,3,294,0,6752,88,5074,93,936,527,3311,
1,4,295,0,6744,116,5065,101,1021,481,3142,
1,5,296,0,6886,103,4974,100,1000,479,2958,
1,6,297,0,6788,92,5006,76,930,483,3082,
1,7,298,0,6750,114,5056,112,961,460,3067,
1,8,299,0,6642,105,5051,90,894,475,3357,
1,9,300,0,6778,102,5031,62,625,568,3743,
1,10,301,0,6564,98,4917,113,1133,493,3200,
1,1,302,0,6719,107,5060,96,967,491,3195,
1,2,303,0,6823,82,5033,92,953,469,3178,
1,3,304,0,6752,88,5074,97,943,530,3304,
1,4,305,0,6744,116,5065,97,1010,482,3126,
1,5,306,0,6886,103,4974,103,1000,442,2991,
1,6,307,0,6788,92,5006,81,935,487,3073,
1,7,308,0,6750,114,5056,110,966,454,3069,
1,8,309,0,6642,105,5051,105,931,463,3244,
1,9,310,0,6778,102,5031,68,623,578,3728,
1,10,311,0,6564,98,4917,103,1146,518,3171,
1,1,312,0,6719,107,5060,88,979,483,3200,
1,2,313,0,6823,82,5033,121,1150,513,3305,
1,3,314,0,6752,88,5074,100,944,538,3293,
1,4,315,0,6744,116,5065,124,1080,478,3072,
1,5,316,0,6886,103,4974,103,1003,453,2976,
1,6,317,0,6788,92,5006,82,939,461,3096,
1,7,318,0,6750,114,5056,112,967,447,3073,
1,8,319,0,6642,105,5051,101,937,472,3231,
1,9,320,0,6778,102,5031,67,627,569,3733,
1,10,321,0,6564,98,4917,107,1147,519,3164,
1,1,322,0,6719,107,5060,94,982,480,3197,
1,2,323,0,6823,82,5033,67,443,540,4032,
1,3,324,0,6752,88,5074,96,953,533,3293,
1,4,325,0,6744,116,5065,92,1024,477,3121,
1,5,326,0,6886,103,4974,102,1008,445,2979,
1,6,327,0,6788,92,5006,88,935,469,3046,
1,7,328,0,6750,114,5056,110,975,476,3046,
1,8,329,0,6642,105,5051,105,937,503,3196,
1,9,330,0,6778,102,5031,62,637,549,3747,
1,10,331,0,6564,98,4917,104,1152,507,3173,
1,1,332,0,6719,107,5060,95,986,448,3225,
1,2,333,0,6823,82,5033,89,879,526,3587,
1,3,334,0,6752,88,5074,103,897,509,3221,
1,4,335,0,6744,116,5065,86,1034,482,3111,
1,5,336,0,6886,103,4974,106,1009,444,3015,
1,6,337,0,6788,92,5006,81,948,498,3097,
1,7,338,0,6750,114,5056,114,973,468,3052,
1,8,339,0,6642,105,5051,87,916,508,3306,
1,9,340,0,6778,102,5031,75,917,541,3245,
1,10,341,0,6564,98,4917,110,1074,458,2918,
1,1,342,0,6719,107,5060,84,1000,495,3176,
1,2,343,0,6823,82,5033,106,1057,489,3299,
1,3,344,0,6752,88,5074,103,953,501,3317,
1,4,345,0,6744,116,5065,95,1029,481,3107,
1,5,346,0,6886,103,4974,106,1012,439,3015,
1,6,347,0,6788,92,5006,85,945,457,3050,
1,7,348,0,6750,114,5056,101,873,517,3137,
1,8,349,0,6642,105,5051,87,924,478,3332,
1,9,350,0,6778,102,5031,80,1056,496,3306,
1,10,351,0,6564,98,4917,104,1161,497,3172,
1,1,352,0,6719,107,5060,94,993,466,3203,
1,2,353,0,6823,82,5033,103,1070,478,3305,
1,3,354,0,6752,88,5074,98,962,541,3273,
1,4,355,0,6744,116,5065,99,1048,458,3134,
1,5,356,0,6886,103,4974,99,1022,432,3019,
1,6,357,0,6788,92,5006,82,953,447,3058,
1,7,358,0,6750,114,5056,117,966,475,3052,
1,8,359,0,6642,105,5051,69,497,526,3991,
1,9,360,0,6778,102,5031,81,1046,522,3275,
1,10,361,0,6564,98,4917,98,1169,485,3181,
1,1,362,0,6719,107,5060,88,998,476,3193,
1,2,363,0,6823,82,5033,101,1078,494,3285,
1,3,364,0,6752,88,5074,97,919,484,3234,
1,4,365,0,6744,116,5065,83,1039,507,3072,
1,5,366,0,6886,103,4974,102,986,439,2984,
1,6,367,0,6788,92,5006,87,950,471,3030,
1,7,368,0,6750,114,5056,111,963,478,3090,
1,8,369,0,6642,105,5051,92,1047,489,3336,
1,9,370,0,6778,102,5031,89,1049,546,3249,
1,10,371,0,6564,98,4917,101,1169,493,3169,
1,1,372,0,6719,107,5060,87,981,472,3263,
1,2,373,0,6823,82,5033,96,1002,485,3280,
1,3,374,0,6752,88,5074,92,921,476,3238,
1,4,375,0,6744,116,5065,91,1035,470,3104,
1,5,376,0,6886,103,4974,93,1000,433,2985,
1,6,377,0,6788,92,5006,84,972,464,3038,
1,7,378,0,6750,114,5056,118,1072,468,2990,
1,8,379,0,6642,105,5051,93,913,480,3320,
1,9,380,0,6778,102,5031,74,1060,537,3249,
1,10,381,0,6564,98,4917,101,1172,477,3181,
1,1,382,0,6719,107,5060,88,983,474,3259,
1,2,383,0,6823,82,5033,85,939,486,3221,
1,3,384,0,6752,88,5074,103,963,511,3293,
1,4,385,0,6744,116,5065,95,1036,483,3085,
1,5,386,0,6886,103,4974,97,978,451,3003,
1,6,387,0,6788,92,5006,93,964,467,3033,
1,7,388,0,6750,114,5056,121,1072,453,3002,
1,8,389,0,6642,105,5051,100,1045,483,3339,
1,9,390,0,6778,102,5031,79,1057,526,3258,
1,10,391,0,6564,98,4917,103,1146,465,3078,
1,1,392,0,6719,107,5060,89,992,483,3247,
1,2,393,0,6823,82,5033,93,1045,501,3241,
1,3,394,0,6752,88,5074,88,934,483,3222,
1,4,395,0,6744,116,5065,88,1047,480,3082,
1,5,396,0,6886,103,4974,91,985,471,2979,
1,6,397,0,6788,92,5006,88,976,462,3034,
1,7,398,0,6750,114,5056,121,1074,446,3006,
1,8,399,0,6642,105,5051,89,927,491,3303,
1,9,400,0,6778,102,5031,82,1062,545,3232,
1,10,401,0,6564,98,4917,105,1148,459,3079,
1,1,402,0,6719,107,5060,84,989,492,3235,
1,2,403,0,6823,82,5033,92,1041,496,3241,
1,3,404,0,6752,88,5074,98,981,496,3302,
1,4,405,0,6744,116,5065,84,1056,464,3093,
1,5,406,0,6886,103,4974,95,982,469,2978,
1,6,407,0,6788,92,5006,88,973,477,3016,
1,7,408,0,6750,114,5056,100,976,490,3041,
1,8,409,0,6642,105,5051,90,925,506,3285,
1,9,410,0,6778,102,5031,79,1075,528,3245,
1,10,411,0,6564,98,4917,111,1088,449,2905,
1,1,412,0,6719,107,5060,85,994,467,3258,
1,2,413,0,6823,82,5033,92,1054,502,3232,
1,3,414,0,6752,88,5074,112,1172,497,3186,
1,4,415,0,6744,116,5065,89,1052,473,3081,
1,5,416,0,6886,103,4974,97,982,438,3009,
1,6,417,0,6788,92,5006,84,974,470,3021,
1,7,418,0,6750,114,5056,135,1094,452,3091,
1,8,419,0,6642,105,5051,96,929,469,3319,
1,9,420,0,6778,102,5031,83,1067,510,3261,
1,10,421,0,6564,98,4917,102,1156,487,3044,
1,1,422,0,6719,107,5060,83,1007,482,3241,
1,2,423,0,6823,82,5033,92,1052,478,3253,
1,3,424,0,6752,88,5074,111,1176,508,3171,
1,4,425,0,6744,116,5065,87,1058,486,3064,
1,5,426,0,6886,103,4974,87,998,476,3037,
1,6,427,0,6788,92,5006,83,976,460,3028,
1,7,428,0,6750,114,5056,116,1061,418,3054,
1,8,429,0,6642,105,5051,92,927,468,3317,
1,9,430,0,6778,102,5031,83,1124,514,3214,
1,10,431,0,6564,98,4917,103,1134,453,2981,
1,1,432,0,6719,107,5060,85,1010,488,3233,
1,2,433,0,6823,82,5033,97,1044,501,3229,
1,3,434,0,6752,88,5074,110,1179,503,3173,
1,4,435,0,6744,116,5065,91,1056,494,3054,
1,5,436,0,6886,103,4974,94,978,464,3030,
1,6,437,0,6788,92,5006,89,970,477,3009,
1,7,438,0,6750,114,5056,107,1074,441,3026,
1,8,439,0,6642,105,5051,93,931,490,3292,
1,9,440,0,6778,102,5031,87,1130,519,3206,
1,10,441,0,6564,98,4917,104,1136,462,2968,
1,1,442,0,6719,107,5060,82,1014,454,3265,
1,2,443,0,6823,82,5033,103,1055,485,3242,
1,3,444,0,6752,88,5074,109,1183,498,3174,
1,4,445,0,6744,116,5065,92,1053,490,3056,
1,5,446,0,6886,103,4974,90,985,474,3017,
1,6,447,0,6788,92,5006,90,971,474,3010,
1,7,448,0,6750,114,5056,113,1070,437,3026,
1,8,449,0,6642,105,5051,90,932,471,3309,
1,9,450,0,6778,102,5031,80,1146,504,3219,
1,10,451,0,6564,98,4917,107,1136,478,2948,
1,1,452,0,6719,107,5060,80,1015,481,3236,
1,2,453,0,6823,82,5033,94,1062,485,3239,
1,3,454,0,6752,88,5074,116,1179,499,3169,
1,4,455,0,6744,116,5065,88,1061,475,3068,
1,5,456,0,6886,103,4974,90,987,466,3025,
1,6,457,0,6788,92,5006,88,975,468,3014,
1,7,458,0,6750,114,5056,108,1076,455,3007,
1,8,459,0,6642,105,5051,97,930,451,3326,
1,9,460,0,6778,102,5031,88,1166,508,3214,
1,10,461,0,6564,98,4917,102,1144,459,2963,
1,1,462,0,6719,107,5060,91,1214,485,3271,
1,2,463,0,6823,82,5033,98,1068,492,3230,
1,3,464,0,6752,88,5074,105,1192,517,3148,
1,4,465,0,6744,116,5065,85,1064,470,3071,
1,5,466,0,6886,103,4974,91,989,454,3034,
1,6,467,0,6788,92,5006,93,976,482,2996,
1,7,468,0,6750,114,5056,105,1081,439,3020,
1,8,469,0,6642,105,5051,99,1075,475,3326,
1,9,470,0,6778,102,5031,89,1166,517,3203,
1,10,471,0,6564,98,4917,99,1151,447,2970,
1,1,472,0,6719,107,5060,91,1216,490,3263,
1,2,473,0,6823,82,5033,92,1081,500,3220,
1,3,474,0,6752,88,5074,98,1202,491,3170,
1,4,475,0,6744,116,5065,96,1056,469,3071,
1,5,476,0,6886,103,4974,91,991,469,3018,
1,6,477,0,6788,92,5006,86,980,467,3011,
1,7,478,0,6750,114,5056,113,1075,446,3102,
1,8,479,0,6642,105,5051,94,1105,497,3296,
1,9,480,0,6778,102,5031,81,1177,515,3204,
1,10,481,0,6564,98,4917,105,1115,455,2872,
1,1,482,0,6719,107,5060,89,1220,495,3255,
1,2,483,0,6823,82,5033,95,1079,490,3228,
1,3,484,0,6752,88,5074,113,1189,485,3173,
1,4,485,0,6744,116,5065,88,1065,498,3039,
1,5,486,0,6886,103,4974,91,993,461,3024,
1,6,487,0,6788,92,5006,81,1050,487,3001,
1,7,488,0,6750,114,5056,115,1037,451,3020,
1,8,489,0,6642,105,5051,90,1113,492,3299,
1,9,490,0,6778,102,5031,85,1173,510,3208,
1,10,491,0,6564,98,4917,98,1124,433,2891,
1,1,492,0,6719,107,5060,89,1221,494,3254,
1,2,493,0,6823,82,5033,91,1092,464,3251,
1,3,494,0,6752,88,5074,115,1188,473,3183,
1,4,495,0,6744,116,5065,89,1063,495,3041,
1,5,496,0,6886,103,4974,87,997,479,3004,
1,6,497,0,6788,92,5006,86,1051,459,3028,
1,7,498,0,6750,114,5056,109,1082,444,3099,
1,8,499,0,6642,105,5051,111,1207,464,3290,
1,9,500,0,6778,102,5031,82,1182,521,3194,
1,10,501,0,6564,98,4917,101,1123,444,2877,
1,1,502,0,6719,107,5060,87,1224,500,3246,
1,2,503,0,6823,82,5033,88,1091,498,3215,
1,3,504,0,6752,88,5074,105,1201,503,3149,
1,4,505,0,6744,116,5065,94,1061,494,3039,
1,5,506,0,6886,103,4974,89,1003,433,3048,
1,6,507,0,6788,92,5006,88,1046,503,2980,
1,7,508,0,6750,114,5056,114,1041,452,3014,
1,8,509,0,6642,105,5051,107,1213,468,3283,
1,9,510,0,6778,102,5031,83,1180,502,3213,
1,10,511,0,6564,98,4917,92,1134,442,2876,
1,1,512,0,6719,107,5060,85,1227,498,3246,
1,2,513,0,6823,82,5033,85,1100,488,3222,
1,3,514,0,6752,88,5074,110,1198,473,3176,
1,4,515,0,6744,116,5065,90,1068,474,3057,
1,5,516,0,6886,103,4974,93,993,449,3030,
1,6,517,0,6788,92,5006,88,1047,487,2994,
1,7,518,0,6750,114,5056,111,1046,469,2994,
1,8,519,0,6642,105,5051,103,1218,461,3288,
1,9,520,0,6778,102,5031,82,1187,501,3210,
1,10,521,0,6564,98,4917,127,1140,471,3193,
1,1,522,0,6719,107,5060,114,977,461,3202,
1,2,523,0,6823,82,5033,99,432,519,4026,
1,3,524,0,6752,88,5074,105,969,519,3185,
1,4,525,0,6744,116,5065,89,461,534,3998,
1,5,526,0,6886,103,4974,103,964,444,3018,
